Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1107,33,Great purchase. size down.,"Purchased this in-store today. i'm normally a small, but tried on x-small before trying on my regular size. the x-small fit perfectly. i'm 5""5, 135 lbs, with wide hips and petite derriã¨re. the dress fit well, slightly hugging my bottom. while i don't like things that draw attention to my bottom, with an outward tug or two of the stretchy material of the dress, it fit perfectly. sweater dresses tend to be bulky, so it makes sense to down size. definitely a nice addition to my closet.",4,1,2,General Petite,Dresses,Dresses
1091,34,Absolutely beautiful,"I almost never buy anything full price here and usually wait patiently for a sale + promotion :) however, this really struck me and i decided to buy it, telling myself it's an investment piece for years to come. it's just so unique and beautiful -- the things that makes retailer unique that aren't as common anymore.

____________
pros:
- very comfortable. i was skeptical because it's all polyester, but it's light and thin and breathable. it feels wonderful on the skin. the lining inside is ver",5,1,81,General,Dresses,Dresses
895,54,A great top with nice detail!,"The lace inlet sleeves on this comfy top add unexpected detail that dresses it up. you can wear this with jeans or skinny cords, as well as a fitted skirt. the material is comfy and the neck is not too tight, nor too loose.
i usually wear a small and the small fit the best. i tried the xs and medium and although they both fit, the xs seemed a bit too short and the medium was too long in the arms.",4,1,0,General Petite,Tops,Fine gauge
830,29,Wide and muted color,This looked really pretty but i think i am just too short for it. a little on the wider side. would look good on someone taller,4,1,7,General,Tops,Blouses
945,26,,,5,1,0,General,Tops,Sweaters
1091,62,Great for athletic bodies,"I have an athletic body 5'6"". i have no curves and this dress made me look so feminine and long and lean. on top of it being beautiful , the dress has a very comfortable ""jersey knit type"" lining. so easy to wear and incredibly comfortable sitting and /or dancing.",5,1,0,General,Dresses,Dresses
905,67,More cropped than shown,"This sweater is much more cropped than shown. the sweater i received was only 24 inches long. the color of the trim is black, not the navy or plum that i expected. quality does seem good.",3,0,7,General,Tops,Fine gauge
1020,30,Blue and white for the win!,"For the last two years, i have only purchased clothing for myself if it is secondhand, but then i saw this skirt and succumbed to temptation. first of all, the print is gorgeous! i'm a sucker for blue and white anything so it wasn't that hard of a sell. as other reviewers have mentioned, the seams line up! this kind of quality is so hard to find in clothing items anymore and really makes the skirt seem much more pricey than it really is (if you're buying it on sale like i did). i'm 5'3"" and will",5,1,3,General,Bottoms,Skirts
830,28,,I can not imagine the cut in the waist being flattering on anyone. i ordered an xs and an xxs still would have flared too much in the waste. i ignored the previous review and that was a huge mistake!,2,0,4,General,Tops,Blouses
1107,39,,"Per reviews and from looking at retailer employee pics on instagram, i sized down to a small, cinched with a wide leather belt, topped with a cropped jacket, added some shooties and a necklace. when winter comes, this will go with my knee high suede boots, long wool coat and chunky scarf. this does not look like a table runner on me like the model shot and previous reviews imply. now i am tempted to buy the other color. i'm 5'3"" 135# 36d 38/28/35 and purchased red melange in size s.",5,1,3,General Petite,Dresses,Dresses
1091,27,Great purchase,"I went back and forth on whether to purchase this dress, and i'm so glad i did. the fit was perfect. i'm always a little hesitant about long dresses since i'm 5'2"", but the petite length was perfect. the quality is great and the dress is so comfortable, but i feel elegant in it. i wore it for rehearsal dinner at my wedding and plan on wearing it again for a wedding next month.",5,1,0,General,Dresses,Dresses
895,43,Delicate lace beautiful design,"This is a beautifully made sweater. i bought this sweater in ivory yesterday; i wore it today and received many compliments. i think the sweater is adorable. it?s soft and warm; the neck is perfect, i like that it?s not as restrictive as a turtleneck. the long sleeves add character and help to make it interesting. i highly recommend it?i?m looking for a black one,",5,1,0,General Petite,Tops,Fine gauge
1020,56,Exquisite skirt - yet runs 2 sizes small,This skirt is of the highest quality. the fabric and cut is that of a much higher priced item. the fabric at the seams matches!!! no one mentions any longer when fabric seams are mismatched as if that is nonconsequential. to me it means the difference between good and great. this skirt is great except for the sizing. as other reviewers have mentioned....it runs so small. i wear a size 6 skirt. could not zip the 6. ordered the 8 - it zips yet puckers and while it could work - i'd be exhausted fro,4,1,5,General,Bottoms,Skirts
1095,53,Gingham garden dress renamed and new color,"I purchased this dress for the second time: it is the gingham garden dress from 2015 that was blue and white. same dress, new name and color. generally, this dress is large overall and long. i wish i could have purchased the petite size. i liked it enough to have it in black and white. this time around i ordered one size down and fit is much better.
recommendation: order 1 size down from your normal sizing as dress runs large.
the quality of the knit material is soft and flowing.",3,1,6,General,Dresses,Dresses
1107,33,,"I bought the red motiff in my usual size of xxs petite and it was huge. at first i thought they had mistakenly sent the wrong size but this was sadly not the case. the fit is definitely ""sack-like"" as other reviewers mentioned. i had to return.",2,0,5,General Petite,Dresses,Dresses
1107,32,,,5,1,0,General Petite,Dresses,Dresses
1091,44,Gorgeous,"This is a dress for a princess. i admire this dress so much, online and in person. i tried on this dress a few times every time i visited the store. the beads throughout the dress provide a low-key surprise sparkle, especially in the sun. the colors are much more vibrant in person, which is breathtaking against the light cream background. the fabric is soft and flowy. unfortunately for me, it doesn't fit right. size 6 fits well but the arm holes are too big and the midi part makes me look frumpy",5,1,2,General,Dresses,Dresses
1107,58,Comfortable knit dress,"I'm a 12/14 and i got a large and the dress fits nicely through the hips/seat. i'm kind of pear shaped so it's a bit large through the top, but i intend to layer another knit top under it so that's ok. 
 i didn't want the knit dress to be too tight or else it would stretch out after sitting. i like the colors and the fabric. the weave is loose and after snagging it on my glasses taking it off i'm careful with it. it will be nice into fall with a sweater.",5,1,2,General Petite,Dresses,Dresses
1091,49,Lovely with details,"My daughter got this dress in the 10 and i got it in the 6 - we are both tall. also, she's a redhead and got the butterfly version and i'm blonde and got the pink. also, both of us are small-chested - and since there is no give in the fabric, i don't know where one would fit boobs if you have them. one thing i noted (and i am not happy about) is that the back is puckered up along the zipper. this has to be on purpose, and i don't really understand that detail, as it doesn't flatter me and it loo",5,1,0,General,Dresses,Dresses
1091,64,Just gorgeous,"I am a fan of these designers and their gorgeous fabrics - most of which are heavy brocades. this is so pretty and fun. the print is playful, and colors are gorgeous, and the fit is floaty but not too full or too tight. i love the bit of beading, and that i can dress it up or down.

i am petite and not usually a bigger print or long dress fan, but i know that i will wear this one for years. 

i did get a 00 petite as i know that only this small size fits me at retailer - 0's swallow me. this i",5,1,11,General,Dresses,Dresses
1107,70,Misrepresented in picture,"Dress appears to be slim fit, but that's far from the case. usually wear an xs regular because i have a long torso for my 5'3"", but it just hung on me like a heavy sack. i have a hard time finding dresses now that i'm not working and like to have a couple on hand for all purpose occasions--weddings, memorials, special occasions. i hoped this one would meet my needs. disappointed.",2,0,4,General Petite,Dresses,Dresses
1091,56,Beautiful dress,"I ordered this in a 2, but returned for a 4 because the arm holes were a little tight. other than that, this is a absolutely flattering dress. u will be wearing it for an outdoor garden wedding shower. the beading around the flowers makes such a different accent. just be careful zipping it up. love it!",5,1,2,General,Dresses,Dresses
1091,72,The very good and the very bad,"First of all, the fabric's summery pattern of blossoms, honeybees and butterflies is beautiful and absolutely unique. i love it so much i wish i could afford to keep the dress as an art object. also, with one important exception, the dress is well made. the underslip is the right length and opacity. the dress is not transparent,
which is a big plus. there is a slight greenish cast to the background instead of the pure ivory shown
in the pictures. this makes the color a bit harder to wear. and",3,1,3,General,Dresses,Dresses
895,54,Very classy and subtly chic,"This a a great sweater! it is classic, but has the fun surprise element of the lace bell sleeves. loved it so much i got the black and the sea mist. looks great with jeans or leggings! the only negative is you can call it that is that the sleeves are a tad long for me. compliments everytime i wear!",5,1,1,General,Tops,Fine gauge
895,42,Very pretty,Very pretty sweater! i love the bell sleeves with the design on the sides. the sweater runs a bit short though and wish it hung a little longer. looks great with flare jeans and boots!,4,1,1,General,Tops,Fine gauge
1107,26,,"This is a beautiful knit dress, however it runs large, so be wary. for reference i am a 34d, 28 inch waist, and 41 inch hips. i ordered a medium because dresses usually run tight around my bum, and it was very, very big. i'm hoping the small is much more flattering because the quality of the knit is very nice.",4,1,1,General Petite,Dresses,Dresses
1091,39,Simply elegant!,"I love the way this dress fits and flows! it does run big. i normally wear size 6 in retailer dresses. had to downsize to 6p. for reference, i'm 5'10"" and 34c. the pink color is 1 shade darker than shown in the pictures.there was a tear in fabric along the zipper. called for replacing the dress. the sales rep was very pleasant & agreed to send another one!",5,1,0,General,Dresses,Dresses
945,47,"Big, boxy sweater","I ordered this sweater in xxsp and the sweater is still very large on me. it is definitely a sweater that is supposed to hang off of your shoulders, however, i'm finding that it wants to fall all the way off of me. the quality is nice. it is medium in weight. it has a cottony feeling, but it not super soft. it looks way better on the model shown than in person to me. i wanted to love it, but i only just like it. i think others will like this if you are looking for a fun, loose look in a sweater.",3,0,5,General,Tops,Sweaters
1107,47,Beautiful knit dress - runs way large!,"I ordered an xxs petite and this hangs like a bag on me. i'm usually fine with the petite sizing, but this didn't work and i'm so bummed. the dress is soft, the blue color is gorgeous, but it fits like a bag. i wanted to love this, but sadly will have to return. i think someone with curves will love this dress. it is really beautiful quality, just does not fit a petite frame.",2,0,27,General Petite,Dresses,Dresses
1091,32,Stunning dress,"I debated buying this, so glad i did. tts. i'm 5'5"" 115 and 32c. i got size 2, and it worked but i could have done a 0 (which is my usual size). i was afraid to order it too small because i needed it right away! this dress is gorgeous! i got the pink color way and it is more vibrant in person. the beading is beautiful, it's incredibly soft and flowy! this dress is probably my favorite dress ever! if you're on the fence, order it!",5,1,4,General,Dresses,Dresses
1107,40,Love this dress!,"I got this in blue and i love it! it skims your curves without being clingy, and it is very comfortable. i was hesitant to buy this, but it's surprisingly flattering! it will be perfect with heels for early fall, then worn with a long sleeve shirt and boots when the temperatures dip. my only caution is that it is shorter than it appears in this photo. it falls well above my knees, and i am shorter than the model. regardless, i am thrilled with my purchase!",5,1,9,General Petite,Dresses,Dresses
1066,44,Very disappointed,"I loved these pants and purchased them in three colors. like another reviewer, within a few weeks, having worn them no more than a couple of times, the fabric in the crotch area started to wear thin and two pairs developed holes. i was not hard on the pants - just wore them to the office - and line dried them. so disappointing, as i really did love the pants. total waste of money.",1,0,1,General Petite,Bottoms,Pants
895,29,Beautiful and unique sweater,"I had purchased the black color of this sweater at full price and loved it so much that when i saw the burgundy color go on sale i knew i had to have it! this sweater is very comfortable and elevates any look with its lace down the sleeve, mock neck collar, and slightly flared silhouette. it's so fun to find different shirts to wear underneath to get a whole new look. highly recommend, would have gotten all colors!",5,1,0,General,Tops,Fine gauge
931,44,Love it,Love this sweater. it fits true to size. fun and different. purchased 30% off but i don't think the price it terrible depending on your clothing budget.,5,1,0,General,Tops,Sweaters
866,47,Disappointed,"I had high hopes ordering this top...unfortunately the top has a metallic fiber to the material and that detail was not noted in the product description! it also felt rather cheap & scratchy, poor quality for the price.",1,0,6,General,Tops,Knits
1068,53,Buttons at top break too easily,"Let me start off by saying that i really, really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately, it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop",2,0,13,General Petite,Bottoms,Pants
217,39,"Decent hold, cute","I love the 2 straps details, funny thing though is thsi bra is giving me rounder boobs... a little cleavage, nto waht i am sued to with a sports bra. lvoe the color (ordered the purple).",4,1,0,Initmates,Intimate,Lounge
999,41,Sian mini skirt,"So there weren't any product reviews to go by when i ordered the last small. i had no way of knowing if it ran big, small, or tts. i'm usually a med, but to my surprise the small worked due to the fluid pleating. it sits right on my natural waistline similar to the model and not too short in length (i'm 5'8""). i also like the med weight of the fabric it moves freely when you walk, but not too light. it is similar to a double weight georgette or crepe.",5,1,0,General,Bottoms,Skirts
1089,36,Not the same dress,"After reading the other reviews i still took a chance on ordering this dress becasue it looks so cute on the model. the dress they sent me is not this dress. it is the same material although the one i received had only one stripe down the canter, like a cross. there was no v back as stated by the other reviewer. it was scoop and if you pulled it down, the neck went up. the dress i received is branded as holding horses while the brand listed on here, is rava. the length measured at 39"" not the st",1,0,10,General,Dresses,Dresses
1008,38,Great basic skirt,"Great basic skirt to have.  it flows beautifully and the print is a classic with a twist.  it can be dressed up or down, with heels or flats.  a great addition to my wardrobe!",5,1,0,General Petite,Bottoms,Skirts
1068,44,Fun and a little bit sexy,"I love this piece! like another reviewer i did notice a broken button right out of the package but it was so great in every other way that i'm going to keep it and have that mended and the buttons reinforced.

i'm 5' 7, 140, generally a size 8/medium, small frame on top but baby growing hips ;) -- i found it tts",5,1,4,General Petite,Bottoms,Pants
1089,25,,"When i saw this dress in the store in a size small (i usually wear a large), i thought, ""how cute!"" so i tried it on. it fit very well...all but in the armhole. so i decided to order a medium. i received the medium and it fits exactly like the small, armhole and all. in addition, i agree with other reviews that this dress' description ""above the knee"" does not accurately describe length unless you're somewhat tall. i found this dress hit me just where i'd like it to...right above the knee. not a",3,1,3,General,Dresses,Dresses
1068,64,Failure,"I really wanted to like this jump suit.  i rarely have problem with retailer clothing.  i'm 5.6, hourglass shape, usually wear size 2.  this jumpsuit runs small, but that's not the only problem.  top part (shirt piece of the jumpsuit) is too short, so it's digging into my lady part.  the color does not look anything like the picture, so overall this piece is failure.  i hope that i find something similar but fits better.",2,0,1,General Petite,Bottoms,Pants
835,37,,,5,1,0,General Petite,Tops,Blouses
866,37,Love this top,"I love the lace on this top, it's perfect. it's great for my shape, i'm
so happy with this purchase.",5,1,2,General,Tops,Knits
1008,34,"Everyday skirt, but just okay","The reason for the title above is this skirt doesn't wow me. i felt like i could find this anywhere, and i don't go to retailer for such things. they have definitely mainstreamed more and more over the years....
__________
pros:
- tts. i tried on a large (and i'm normally either a 10 or 12) and it fit well and hung well on my hourglass and wider hips without billowing out.
- flows nicely! it does have a great movement to it.
- a good everyday skirt.
- not sheer at all. it is lined.
- when y",2,1,13,General Petite,Bottoms,Skirts
1089,33,,"I've been buying from retailer for the last 15 years and this is the first time i've ever posted a bad review. first of all the fabric is scratchy, thin, and looks very cheap. second of all there is no v back, it's more of a slight scoop. and lastly i'm 5'3"" so i ordered the petite small and it's still comes 4 inches below my knee. i am very disappointed in the quality and am definitely sending back. the only thing i think this could possible good for is a swim coverup.",1,0,9,General,Dresses,Dresses
866,26,Quality and style strange,"I liked this top, i really did. i also liked the subtle shimmer. the fabric didn't seem as soft, but i could not get over the big difference in length between the front and the back. you can see it on the model here, but when i tried it on it was even more obvious and just didn't look right. asymmetrical tops look better when the length difference is not so large, but here it is. the print at the top also made my shoulders look a little broader. i am sending it back.",3,0,2,General,Tops,Knits
1078,35,"Take car with it, but it's gorgeous","I love this dress. i agree with the other reviewers that the rhinestone linkages do very easily get caught on the lace part of the dress and i could see it snagging very quickly. that said, i am going to keep it and hope for the best because it is absolutely gorgeous. it is not actually a true white as it looks pictured. instead we, it is more of a nude color, but it adds to the flattering nature of the dress and makes it look sheer. the embroidery is beautiful. my only complaint is that it will",4,1,8,General Petite,Dresses,Dresses
298,35,Surprise!,"I love clothing that has little surprises, and i love the detailing at the arms with the lace-like openings which is not very characteristic (and actually quite fancy) for a typical henley. i found the fabric to be medium weight-and thought the quality was fine. i like all of the colors this comes in-each would fit into my wardrobe nicely. i have gotten into comfortable clothing (that is still flattering and functional) lately and am on a huge kick of gravitating toward it. this top certainly is",5,1,3,General Petite,Intimate,Lounge
1078,51,,This is a beautiful dress and fits well. the embroidery is delicate and can snag easily.,5,1,1,General Petite,Dresses,Dresses
298,29,Flimsy,"Oh what a disappointment! i was looking forward to wearing this as a layering piece with the shawl cardigan. the material lacks serious quality and it was ripped on the seam. so, back it goes. and, i am flabbergasted at the price retailer is charging almost $60 for this top!",2,0,14,General Petite,Intimate,Lounge
298,28,Great lightweight henley,"Got this in the petite xs in mint; the color is gorgeous, it's a really bright mint that complements my super fair skin really well (though it would work for pretty much any skin tone). it's still a good length in the petite for the type of shirt it is (5'1 and hits right around my lower hips). it is a thinner fabric, but that's what i was expecting, and the lace detailing at the bottom of the sleeves is a nice touch and makes it more than just a plain henley.",5,1,1,General Petite,Intimate,Lounge
136,47,"Charcoal, pale gray, a bit of silver!","These socks are soft and comfortable, and they are very short so they'll be good with booties. i couldn't tell from the pictures but the pale gray dots are surrounded by a border of subtle silver thread. they're adorable!",5,1,1,,,
1078,36,Flattering and unique,"Beautiful, unique design. it's very flattering the way the fabric hangs.

i usually wear a 10, but because the lining is much smaller than the dress (which many linings are... it's a pet peeve of mine), i sized up to a 12 and took in the shoulders a couple inches so the bodice area would sit correctly on my bust. otherwise in the 10 my stomach would feel squeezed even if it looked like it fit perfectly. that said, i'm very sensitive to that kind of thing.

other reviewers have noted that the emb",4,1,2,General Petite,Dresses,Dresses
298,23,,"I had my eye on this for a while and finally picked it up on sale. i got the darker blue in xs. great piece, fits well. very cozy but the cuffs add such cute detail.",5,1,1,General Petite,Intimate,Lounge
1046,47,Cute jumpsuit,"I love a jumpsuit for its ease of dressing. this is the 3rd i've purchased from retailer.
material is thin and gauzy as described. with a sweater or jacket it will be plenty warm for so cal winters and great the rest of the year.
if you are all tall, the waist might fall a bit short. i am 5'6"" and the waist just barely hits my waistline.
doubt i would have purchased this item full price, but on sale it's a great deal.",4,1,1,General,Bottoms,Pants
298,83,Beautiful twist on a classic,"I found this top to be very beautiful and well made.
the fabric is on the lighter side, however for me that is a double plus.
it is great for layering with a cami underneath and/or a heavier sweater on top.
and going towards spring it extends wearing time.
the lace on the sleeves is beautiful and a pretty peek a boo effect if layered under another sweater.
it 's a subtle sexy top with endless possibilities.
i found it runs very true to size.
i purchased the aqua and after receiving it i rushed t",5,1,3,General Petite,Intimate,Lounge
1024,38,New favorite jeans,These are nice jeans for the price. they are tight at first but do stretch out so i am glad i went with my normal denim size and didn't size up. i wish they didn't have a button fly but it didn't bother me enough to return them.,5,1,1,General,Bottoms,Jeans
1024,58,Great jeans,"I love these jeans but be advised that they run a little small in the waist. they work for me but i think they'd work best on those with an hourglass shape. i'm 5'7"" and about 112 lbs with a small waist and i wear a 28 in these. but i have hips - the 28 fits perfectly since it has a small waist but accommodates my hips. i love these jeans. great fit, good fabric, great price!",5,1,2,General,Bottoms,Jeans
1078,54,Breathtaking!,"This is the most beautiful dress i've ever owned. the detail is exquisite. i never write reviews and felt i had to for this dress. i love it!

the embroidery does catch on the beading so you have to handle it carefully. it's worth the special treatment, though!",5,1,0,General,Dresses,Dresses
830,58,So much cuter than picture!!,"I was checking out at my local retailer when one of the salespeople held up this top and said someone had just returned it.  they were talking about how cute it was (they didn't have it in the store).  i asked what size it was and it was a medium, so i said i want to try it on.  after trying it on, i fell in love, it is so cute, the cut fit great.  it is a little big but the small might have been too snug in the bust.  if you are in between sizes, you can probably size down.  i wore it yest",5,1,1,General,Tops,Blouses
136,33,Cute itsy socks,"Love polkadots, love sparkle. these little socks are perfect for booties.",5,1,0,,,
298,39,Sweet top,I love this top. i had no issues with fabric. it is soft and light. the wrist details are very pretty. i love the buttons. it fits true to size and it is a good layering top. i got the red which is true to the picture. not looking red but a bright coral color.,5,1,2,General Petite,Intimate,Lounge
1046,47,,"Ok because i'm petite i thought there's no way this was going to work, but it does! a little sheer would probably wear with a boyfriend cardi to work, dark undergarments a must. but flattering and comfortable.",4,1,1,General,Bottoms,Pants
681,53,"Nice, but colors not quite as pictured","These are nice, flattering short. however the colors and patters are not quite as pictured. i almost suspect they are slightly different on each short. exmaple: on the picture online the left leg seems to be mint green and the right one blue. the ones i received the left leg is a darker, bluishgreen color. the right leg is orange. i would hae prefered the colors on the photo but it is not a big deal i guess. i ordered the color block bra as well and it has the same issue: colors and patterns are",4,1,1,Initmates,Intimate,Lounge
1125,51,Gorgeous coat,"This coat is simply beautiful. i love the slits on the sides, it makes it unique and sexy. i would suggest that you go up a size so the silhouette is not disturbed by any pulling or tugging. i'm so happy with my purchase!",5,1,0,General Petite,Jackets,Outerwear
136,36,Super socks,I love these little socks ? and the dots sparkle. i wear them with my heels and leggings or jump suit pants when i don't want a higher sock or knee-high stockings.,5,1,0,,,
1024,48,Versatile go-to jeans,"I liked the simple styling of these jeans when i saw them in the store. the price is right considering what some jeans cost today. unfortunately, these are made in china. that bummed me out. they run a tad bit small but in the end i think they are more true to size because they give especially in the waist. the higher waist is a nice change. it's nice to be able to skip a belt. the denim is a bit rough after air drying so i hope it softens up.",4,1,0,General,Bottoms,Jeans
1024,37,Levis wedgie,"Love these jeans! so comfortable and the high waist is great for my long torso. these are real denim, not the thin stretchy legging type jeans. they fit true to size on me-  i am 5'4"" 120 pounds and i wear a 26. they were a little long so i chopped them off to hit just above the ankle",4,1,0,General,Bottoms,Jeans
1125,32,,"I agree with the other reviews that the side slits are not at all represented in the images. thankfully there was an instagram photo of the coat posted by the time i ordered it that showed the side panels very clearly, so i was not caught off guard. i like that the panels allow for ease of movement, but when there's a cold wind it would be nice if they were not there. this coat is a great statement piece for a night out, just not as much for day to day wear if you're looking for something warm a",4,1,0,General Petite,Jackets,Outerwear
1084,50,Pretty but not for me :(,"I ordered this dress in pm and it was very tight in the top. also, the dress is lovely but the undertones are very gray colored and did not go well with my skin/coloring. it had to go back but others may love it (i have dark hair/olive skin). it also ran a small on top (i'm 38 d). there should be a pm available soon lol",3,1,2,General,Dresses,Dresses
1089,51,Large fit,I was really excited to get this dress and to my dismay when i pulled it out of the package i could tell i would be disappointed. i tried it on and i was correct....it looked like i was wearing a huge tent. i returned it.,2,0,0,General,Dresses,Dresses
867,32,,"I've been looking for a light colored flowy cardigan for awhile and finally found this one is perfect. the materials is soft and has just the right about of details for me with the gently ruffled edges, tie front an some bunching around the sleeves. color is between ivory and tan. i am petite height and medium framed with broad shoulders and since they didn't have petite in stock, i bought regular s. it fits well enough, though i probably could have bought an xs. my new favorite card!",5,1,2,General,Tops,Knits
836,45,Better in person,"I think it's prettier in person. the color is a little brighter in reality, and the beading on the lower half is in 2 colors (green and gray), which isn't apparent in the photo. although i would consider it true to size, it's a full looking top. i'm 5'8', and both the sleeves and the length are not as long on me as they are on the model. it's a bit sheer, but i personally found it to be fine with a nude bra. cute vintage look.",4,1,0,General,Tops,Blouses
1009,30,Disappointing,"This skirt is definitely not what i was expecting. the material is stiff and rough. the skirt is also loud. you can hear it swishing when you move, and not in a classy way. it feels like you're wearing a very long tutu. also, the pattern isn't quite as pretty in person. they must have used magic in order to make this skirt look flowy in the photos - it does not flow.",1,0,18,General,Bottoms,Skirts
643,46,Way too much fabric,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line, wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me, this jumpsuit was just",2,0,0,General,Trend,Trend
867,34,,,5,1,0,General,Tops,Knits
836,42,Even nicer in person,"Had a feeling when i saw this that it would be a great top. love the way the elasticized neck hugs tightly and has two little back buttons. the beading is elegant and subtle. the body flows nicely, not overly billowy. definitely true to size. interesting ocher color; a yellowy-green. this is one to own.",5,1,0,General,Tops,Blouses
868,33,Love the olive color,It's a soft comfy fabric... cute ruffle... may be a little on the bigger side but still super cute! very form fitting but still fits true to size imo the olive color is even more beautiful in person!,5,1,0,General,Tops,Knits
1035,56,Easy basic,"I love pilcro legging jeans (and cords!) and this pair was no exception. i didn't see much difference in the fit, and i bought my usual 27. the stretch definitely creates a lot of give, but i don't mind. i'd be hesitant to size down in the waistband, but if you usually have room and prefer a more snug fit then go ahead. washed well the first time.",4,1,0,General,Bottoms,Jeans
1080,32,"Love this color and style, just not for me!","This dress is beautiful, it just swallowed my small frame whole! the colors and design are gorgeous, just not a good fit for me, even at a 0p.",3,1,12,General Petite,Dresses,Dresses
868,53,Might want to size down,"I just got this in the mail today. it's really cute when i put it on, but it's definitely meant to be worn slightly off the shoulders like the model is showing. i was hoping i could wear it both ways, but then the v-neck becomes way too low. i would recommend sizing down unless you're bigger busted. however, the torso is cut very true to size which might make it hard for some to size down without it becoming too small. a larger bust might help to keep this from falling off the shoulders. i'm not",4,1,33,General,Tops,Knits
1084,38,,"Adorable dress, amazing fit!",5,1,0,General,Dresses,Dresses
940,31,,I was expecting a nice golden yellow color but what i received was very dull in color with greenish undertones. very disappointed. will be returning.,2,0,2,General,Tops,Sweaters
990,30,Tie waist deal breaker,"Love the print, length, and cut. but the tie waist hangs in a weird way and seemed like it would stretch out and sag after a while. sad to return it.",3,0,0,General,Bottoms,Skirts
867,36,So versatile!,"I absolutely love this cardigan! it is so soft and goes with anything. it can be dressed up or down. it is definitely my new ""go to"" for airplane travels. highly recommend!!",5,1,1,General,Tops,Knits
1080,36,"Nice fabric, poor design","This dress has a beautiful fabric, i really hated to send it back. it was just so unflattering, absolutely no shape to it. i bought a 0p, i'm 5'5"" and 117lbs and it looked like a maternity dress on me.",2,0,0,General Petite,Dresses,Dresses
868,30,If curvy...stay away!,"I had such high hopes for this shirt! i got it in both the black and moss (which is a beautiful color). however, the ruffle was just too big. i put it on and immediately felt like a circus clown. it would probably be beautiful on a woman with a more straight figure with fewer curves, but on me, it was not flattering at all.",2,0,4,General,Tops,Knits
868,86,Loved these!,"I saw online and bought in white and moss! moss is darker in person. i am 106, 5'1 but a 30f and the top fits very well. it actually minimized my chest which i love! not sure how well this would fit on small-chested ladies. not super clingy in the midsection but will look nice with pants or skirts. super happy!",5,1,8,General,Tops,Knits
940,45,3 season perfect!,"What a great purchase! love this vest. i live in pa and i see myself wearing this sweater for 3 seasons, which i love. great details, length, and knit. true to size",5,1,0,General,Tops,Sweaters
1080,34,Beautiful but too bulky in the middle,This is a beautiful dress. i ordered a size 10 to accommodate my bust (36d) which it did but the rest of the dress was too big. it was bulky in the middle area and did nothing for my shape. this would likely work best for smaller ladies.,4,1,10,General Petite,Dresses,Dresses
1008,31,"The perfect skirt for all year, every year.","To start: i'm 135 lbs, 5'7"", 34c, 28 jeans, size 4 dress -- amazing skirt for an outstanding price! incredibly lightweight; has a stretchy-jersey lining. to fit high-waisted like the model, go down 1-2 sizes. in work slacks, i wear a size 6 or 8. however, my natural waist is small. i tried on the size 2 and the size 4. i purchased the size 2, although i still wish there was a size 0 to try on. a larger size will fit lower at the waist and will bring the midi length to ankle length.",5,1,0,General Petite,Bottoms,Skirts
1035,37,Fits differently than other washes,"This wash fits differently than other pilcro jean leggings. the rise is higher and the fit is larger/bulkier through the waist and hips. i love pilcro legging jeans, so the fit difference is kind of disappointing. i recommend trying this wash on first to see if you need a smaller size. i got the same size i always get in this style and this wash is definitely not as flattering as other pairs i own.",4,1,2,General,Bottoms,Jeans
1080,42,"Beautiful fabric, runs big","Bought this dress on sale - i haven't decided if i'm going to keep it yet or not, because i'm not sure if it's flattering to my bubble butt. i normally wear a 6-8 in retailer (5'6"" 135 lbs thin limbs 38-26-38). i ordered this dress in a size 4 regular and i find the length perfect with flats or with heels. i also find the bust area, waist and hips accommodating without being tight, which usually never happens. for this current sale price, this is a gorgeous dress made with beautiful material.",4,1,0,General Petite,Dresses,Dresses
940,40,Beautiful color,I tried this on when i saw it hanging in the dressing room. i was pleasantly surprised by this piece. the color is beautiful - not too yellow - not too brown. i have not worn it yet so i'm assuming it will hold up pretty well considering my other pieces from this designer are still looking good with several wears. i bought this in a small size so it does not hang down like it does on the model. perhaps that's why i don't need a cami underneath.,4,1,0,General,Tops,Sweaters
940,51,Unique,"I'm always looking for something that is unique and can be layered. this looks just like it does on the model. you'll need a cami underneath as it is not lined. a little shorter in front than in the back but drapes nicely. styled it with black denim ankle jeans, black loafers (or boots), and a blue denim jacket. i'm 118#, 34d, 5'4"" and the s fit well.",5,1,3,General,Tops,Sweaters
687,30,A little short,Overall very pretty.,5,1,1,Initmates,Intimate,Intimates
687,25,Great item for a future bride,"I love this robe and can't wait to wear it while i'm getting ready for my upcoming wedding. the only con that i can see is that the sleeves are a bit baggy, but other than that it's perfect!",4,1,0,Initmates,Intimate,Intimates
